zone,latitude,longitude,temperature_c,humidity_percent,precipitation_mm,cloud_cover_percent,wind_speed_kmh,wind_direction_degree,solar_radiation_wm2,hour,day,month,day_of_week,is_daytime,solar_generation_mw_per_1mw
Sylhet,24.8949,91.8687,26.2,94,0.0,100,4.7,356,0.0,0,2,9,0,0,0.0
Sylhet,24.8949,91.8687,25.9,96,0.0,89,5.9,349,0.0,1,2,9,0,0,0.0
Sylhet,24.8949,91.8687,26.0,95,0.0,7,4.7,337,0.0,2,2,9,0,0,0.0
Sylhet,24.8949,91.8687,26.4,93,0.0,8,3.3,283,0.0,3,2,9,0,0,0.0
Sylhet,24.8949,91.8687,26.4,92,0.0,6,3.7,259,0.0,4,2,9,0,0,0.0
Sylhet,24.8949,91.8687,26.3,93,0.0,22,3.3,264,0.0,5,2,9,0,0,0.0031875
Sylhet,24.8949,91.8687,25.9,97,0.0,24,2.3,51,6.0,6,2,9,0,1,0.07837
Sylhet,24.8949,91.8687,27.3,89,0.0,2,1.6,333,123.0,7,2,9,0,1,0.24339750000000004
Sylhet,24.8949,91.8687,28.7,82,0.0,22,1.9,338,324.0,8,2,9,0,1,0.393142
Sylhet,24.8949,91.8687,30.0,76,0.0,93,1.5,346,532.0,9,2,9,0,1,0.50269
Sylhet,24.8949,91.8687,31.1,71,0.0,18,1.6,297,700.0,10,2,9,0,1,0.63036
Sylhet,24.8949,91.8687,31.8,69,0.1,22,2.5,262,793.0,11,2,9,0,1,0.707965
Sylhet,24.8949,91.8687,32.4,67,0.0,25,4.9,287,874.0,12,2,9,0,1,0.708237
Sylhet,24.8949,91.8687,32.7,67,0.0,54,5.5,302,821.0,13,2,9,0,1,0.6602375
Sylhet,24.8949,91.8687,32.7,66,0.0,100,3.3,319,700.0,14,2,9,0,1,0.521288
Sylhet,24.8949,91.8687,32.9,65,0.0,100,1.1,342,547.0,15,2,9,0,1,0.378998
Sylhet,24.8949,91.8687,32.5,65,0.0,100,1.5,135,276.0,16,2,9,0,1,0.2045525
Sylhet,24.8949,91.8687,32.2,67,0.0,100,1.6,117,184.0,17,2,9,0,1,0.051399499999999994
Sylhet,24.8949,91.8687,30.6,82,0.0,100,5.1,135,64.0,18,2,9,0,1,0.0
Sylhet,24.8949,91.8687,30.1,79,0.0,100,4.7,81,0.0,19,2,9,0,0,0.0
Sylhet,24.8949,91.8687,29.3,82,0.0,92,5.8,97,0.0,20,2,9,0,0,0.0
Sylhet,24.8949,91.8687,28.7,82,0.5,100,9.7,132,0.0,21,2,9,0,0,0.0
Sylhet,24.8949,91.8687,28.3,87,0.4,100,7.9,141,0.0,22,2,9,0,0,0.0
Sylhet,24.8949,91.8687,26.9,93,1.3,100,8.4,137,0.0,23,2,9,0,0,0.0
Sylhet,24.8949,91.8687,26.7,93,0.5,100,5.9,104,0.0,0,3,9,1,0,0.0
Sylhet,24.8949,91.8687,26.4,95,1.0,100,7.2,93,0.0,1,3,9,1,0,0.0
Sylhet,24.8949,91.8687,25.7,95,3.9,100,9.4,130,0.0,2,3,9,1,0,0.0
Sylhet,24.8949,91.8687,25.5,96,2.9,100,7.9,150,0.0,3,3,9,1,0,0.0
Sylhet,24.8949,91.8687,25.5,96,2.0,100,6.1,140,0.0,4,3,9,1,0,0.0
Sylhet,24.8949,91.8687,25.6,95,0.3,100,4.1,142,0.0,5,3,9,1,0,0.000918
Sylhet,24.8949,91.8687,25.6,96,0.2,100,5.6,130,2.0,6,3,9,1,1,0.02941
Sylhet,24.8949,91.8687,25.8,96,3.7,100,4.6,135,34.0,7,3,9,1,1,0.08614749999999999
Sylhet,24.8949,91.8687,26.1,94,0.3,100,3.8,107,54.0,8,3,9,1,1,0.1560345
Sylhet,24.8949,91.8687,27.3,86,0.2,100,7.7,101,232.0,9,3,9,1,1,0.22662700000000002
Sylhet,24.8949,91.8687,28.6,79,0.1,100,8.2,105,394.0,10,3,9,1,1,0.437087
Sylhet,24.8949,91.8687,29.7,76,0.2,100,8.2,128,538.0,11,3,9,1,1,0.5018995
Sylhet,24.8949,91.8687,30.2,73,0.2,94,7.4,157,490.0,12,3,9,1,1,0.58293
Sylhet,24.8949,91.8687,30.8,72,0.1,64,4.9,197,641.0,13,3,9,1,1,0.5324995
Sylhet,24.8949,91.8687,31.2,72,0.0,96,5.7,252,689.0,14,3,9,1,1,0.43491950000000007
Sylhet,24.8949,91.8687,31.3,71,0.0,97,6.4,223,631.0,15,3,9,1,1,0.34306
Sylhet,24.8949,91.8687,31.2,72,0.0,99,7.6,225,444.0,16,3,9,1,1,0.20493499999999998
Sylhet,24.8949,91.8687,30.8,73,0.0,100,6.0,245,230.0,17,3,9,1,1,0.054782500000000005
Sylhet,24.8949,91.8687,29.8,84,0.0,100,4.0,207,69.0,18,3,9,1,1,0.0
Sylhet,24.8949,91.8687,28.2,84,0.0,76,4.2,239,0.0,19,3,9,1,0,0.0
Sylhet,24.8949,91.8687,27.6,87,0.0,98,4.0,280,0.0,20,3,9,1,0,0.0
Sylhet,24.8949,91.8687,27.3,89,0.0,100,4.2,290,0.0,21,3,9,1,0,0.0
Sylhet,24.8949,91.8687,26.7,94,0.0,100,5.1,278,0.0,22,3,9,1,0,0.0
Sylhet,24.8949,91.8687,26.5,94,0.0,100,3.0,256,0.0,23,3,9,1,0,0.0
Sylhet,24.8949,91.8687,26.4,95,0.0,100,4.7,270,0.0,0,4,9,2,0,0.0
Sylhet,24.8949,91.8687,26.2,96,0.0,100,3.0,14,0.0,1,4,9,2,0,0.0
Sylhet,24.8949,91.8687,26.2,95,0.0,100,3.4,58,0.0,2,4,9,2,0,0.0
Sylhet,24.8949,91.8687,25.9,96,0.0,100,4.0,85,0.0,3,4,9,2,0,0.0
Sylhet,24.8949,91.8687,25.9,95,0.0,100,5.4,94,0.0,4,4,9,2,0,0.0
Sylhet,24.8949,91.8687,25.8,96,0.0,100,6.8,90,0.0,5,4,9,2,0,0.0019379999999999998
Sylhet,24.8949,91.8687,25.7,96,0.0,100,7.4,104,4.0,6,4,9,2,1,0.05754499999999999
Sylhet,24.8949,91.8687,26.1,92,0.0,100,7.0,102,62.0,7,4,9,2,1,0.1582275
Sylhet,24.8949,91.8687,26.9,90,0.1,100,6.2,100,153.0,8,4,9,2,1,0.286773
Sylhet,24.8949,91.8687,28.0,85,0.0,100,4.8,103,334.0,9,4,9,2,1,0.4196875
Sylhet,24.8949,91.8687,29.4,81,0.1,100,3.7,79,618.0,10,4,9,2,1,0.45271000000000006
Sylhet,24.8949,91.8687,30.3,76,0.0,100,3.6,90,679.0,11,4,9,2,1,0.47840550000000004
Sylhet,24.8949,91.8687,31.0,74,0.1,100,2.2,171,765.0,12,4,9,2,1,0.528037
Sylhet,24.8949,91.8687,31.3,73,0.1,100,5.2,214,755.0,13,4,9,2,1,0.5120399999999999
Sylhet,24.8949,91.8687,31.6,70,0.0,100,4.4,215,666.0,14,4,9,2,1,0.4111875
Sylhet,24.8949,91.8687,31.3,71,0.0,98,3.6,264,518.0,15,4,9,2,1,0.2730795
Sylhet,24.8949,91.8687,30.7,75,0.0,96,2.9,353,355.0,16,4,9,2,1,0.160565
Sylhet,24.8949,91.8687,30.5,75,0.2,94,4.8,333,250.0,17,4,9,2,1,0.042797499999999995
Sylhet,24.8949,91.8687,28.9,82,1.1,94,1.3,214,61.0,18,4,9,2,1,0.0
Sylhet,24.8949,91.8687,27.8,92,0.0,100,3.3,13,0.0,19,4,9,2,0,0.0
Sylhet,24.8949,91.8687,27.1,89,1.7,99,14.3,315,0.0,20,4,9,2,0,0.0
Sylhet,24.8949,91.8687,26.0,95,5.6,100,8.1,13,0.0,21,4,9,2,0,0.0
Sylhet,24.8949,91.8687,26.1,93,0.1,100,4.3,360,0.0,22,4,9,2,0,0.0
Sylhet,24.8949,91.8687,25.7,96,1.1,100,1.8,11,0.0,23,4,9,2,0,0.0
Sylhet,24.8949,91.8687,25.5,97,1.4,100,7.6,355,0.0,0,5,9,3,0,0.0
Sylhet,24.8949,91.8687,25.4,95,0.5,100,4.5,76,0.0,1,5,9,3,0,0.0
Sylhet,24.8949,91.8687,25.2,94,0.0,98,7.6,87,0.0,2,5,9,3,0,0.0
Sylhet,24.8949,91.8687,25.1,93,0.0,100,5.4,82,0.0,3,5,9,3,0,0.0
Sylhet,24.8949,91.8687,24.9,94,0.1,100,9.0,119,0.0,4,5,9,3,0,0.0
Sylhet,24.8949,91.8687,24.7,96,0.9,100,3.1,111,0.0,5,5,9,3,0,0.0026945
Sylhet,24.8949,91.8687,24.6,96,2.0,100,6.0,33,2.0,6,5,9,3,1,0.05658449999999999
Sylhet,24.8949,91.8687,26.3,90,0.0,100,6.8,87,104.0,7,5,9,3,1,0.1659455
Sylhet,24.8949,91.8687,27.4,85,0.0,100,7.5,73,235.0,8,5,9,3,1,0.28300749999999997
Sylhet,24.8949,91.8687,28.8,79,0.1,100,8.9,69,441.0,9,5,9,3,1,0.37109299999999995
Sylhet,24.8949,91.8687,29.5,76,0.1,100,9.0,90,380.0,10,5,9,3,1,0.47238749999999996
Sylhet,24.8949,91.8687,30.5,73,0.1,32,9.4,97,594.0,11,5,9,3,1,0.553112
Sylhet,24.8949,91.8687,31.7,69,0.1,31,6.8,115,860.0,12,5,9,3,1,0.5865254999999999
Sylhet,24.8949,91.8687,32.3,67,0.0,33,3.5,156,860.0,13,5,9,3,1,0.5008370000000001
Sylhet,24.8949,91.8687,32.3,66,0.0,84,3.7,259,767.0,14,5,9,3,1,0.40158249999999995
Sylhet,24.8949,91.8687,32.1,68,0.0,100,7.0,282,600.0,15,5,9,3,1,0.295375
Sylhet,24.8949,91.8687,32.0,68,0.0,99,4.8,312,471.0,16,5,9,3,1,0.159477
Sylhet,24.8949,91.8687,31.5,72,0.0,100,3.9,326,257.0,17,5,9,3,1,0.038861999999999994
Sylhet,24.8949,91.8687,30.4,81,0.0,96,2.6,286,69.0,18,5,9,3,1,0.0
Sylhet,24.8949,91.8687,29.2,79,0.0,99,5.4,352,0.0,19,5,9,3,0,0.0
Sylhet,24.8949,91.8687,28.3,86,0.0,100,7.1,336,0.0,20,5,9,3,0,0.0
Sylhet,24.8949,91.8687,28.4,85,0.0,100,4.3,270,0.0,21,5,9,3,0,0.0
Sylhet,24.8949,91.8687,27.9,88,0.0,100,4.3,275,0.0,22,5,9,3,0,0.0
Sylhet,24.8949,91.8687,27.7,89,0.1,98,5.0,300,0.0,23,5,9,3,0,0.0
Sylhet,24.8949,91.8687,27.5,90,0.0,91,5.0,300,0.0,0,6,9,4,0,0.0
Sylhet,24.8949,91.8687,27.5,88,0.2,99,5.2,304,0.0,1,6,9,4,0,0.0
Sylhet,24.8949,91.8687,26.9,92,0.6,100,5.1,309,0.0,2,6,9,4,0,0.0
Sylhet,24.8949,91.8687,26.6,93,5.2,97,4.3,185,0.0,3,6,9,4,0,0.0
Sylhet,24.8949,91.8687,26.2,95,1.4,100,4.3,90,0.0,4,6,9,4,0,0.0
Sylhet,24.8949,91.8687,26.2,95,1.6,100,2.1,121,0.0,5,6,9,4,0,0.002618
Sylhet,24.8949,91.8687,26.1,96,0.1,100,5.5,157,4.0,6,6,9,4,1,0.0688755
Sylhet,24.8949,91.8687,27.2,91,0.0,95,1.5,14,96.0,7,6,9,4,1,0.207247
Sylhet,24.8949,91.8687,28.1,86,0.0,100,5.5,58,273.0,8,6,9,4,1,0.35774799999999995
Sylhet,24.8949,91.8687,29.5,81,0.0,100,6.2,80,514.0,9,6,9,4,1,0.42801750000000005
Sylhet,24.8949,91.8687,30.8,77,0.0,100,4.9,107,675.0,10,6,9,4,1,0.5581524999999999
Sylhet,24.8949,91.8687,31.9,73,0.0,100,6.0,123,803.0,11,6,9,4,1,0.6734125
Sylhet,24.8949,91.8687,32.6,70,0.0,100,3.1,135,864.0,12,6,9,4,1,0.6751125
Sylhet,24.8949,91.8687,32.9,70,0.0,100,0.5,225,862.0,13,6,9,4,1,0.5878005
Sylhet,24.8949,91.8687,33.0,71,0.0,100,5.4,307,745.0,14,6,9,4,1,0.5059370000000001
Sylhet,24.8949,91.8687,32.7,72,0.0,100,6.7,324,544.0,15,6,9,4,1,0.367608
Sylhet,24.8949,91.8687,32.5,71,0.0,100,6.9,332,412.0,16,6,9,4,1,0.204765
Sylhet,24.8949,91.8687,32.0,73,0.0,100,4.2,340,205.0,17,6,9,4,1,0.0529125
Sylhet,24.8949,91.8687,30.8,83,0.0,100,4.0,360,56.0,18,6,9,4,1,0.0
Sylhet,24.8949,91.8687,30.2,76,0.0,100,7.9,309,0.0,19,6,9,4,0,0.0
Sylhet,24.8949,91.8687,29.8,75,0.0,100,9.8,324,0.0,20,6,9,4,0,0.0
Sylhet,24.8949,91.8687,28.7,83,0.1,100,5.4,307,0.0,21,6,9,4,0,0.0
Sylhet,24.8949,91.8687,28.4,82,0.1,100,3.0,194,0.0,22,6,9,4,0,0.0
Sylhet,24.8949,91.8687,27.6,88,4.6,100,10.8,150,0.0,23,6,9,4,0,0.0
Sylhet,24.8949,91.8687,27.0,94,1.1,100,9.0,151,0.0,0,7,9,5,0,0.0
Sylhet,24.8949,91.8687,25.8,96,6.0,100,5.8,184,0.0,1,7,9,5,0,0.0
Sylhet,24.8949,91.8687,25.7,95,8.0,100,9.8,163,0.0,2,7,9,5,0,0.0
Sylhet,24.8949,91.8687,25.6,96,3.5,100,6.2,80,0.0,3,7,9,5,0,0.0
Sylhet,24.8949,91.8687,25.6,95,0.1,100,5.7,162,0.0,4,7,9,5,0,0.0
Sylhet,24.8949,91.8687,25.6,96,0.2,100,4.8,103,0.0,5,7,9,5,0,0.002295
Sylhet,24.8949,91.8687,25.6,95,0.0,100,5.8,112,4.0,6,7,9,5,1,0.08123449999999999
Sylhet,24.8949,91.8687,26.5,89,0.0,100,6.3,103,93.0,7,7,9,5,1,0.25006999999999996
Sylhet,24.8949,91.8687,27.5,85,0.0,100,6.6,61,238.0,8,7,9,5,1,0.387957
Sylhet,24.8949,91.8687,28.7,81,0.1,100,7.4,67,370.0,9,7,9,5,1,0.5119125
Sylhet,24.8949,91.8687,29.7,78,0.1,100,7.4,76,429.0,10,7,9,5,1,0.6467054999999999
Sylhet,24.8949,91.8687,30.8,75,0.0,100,8.8,81,587.0,11,7,9,5,1,0.72658
Sylhet,24.8949,91.8687,32.0,69,0.0,16,8.0,98,682.0,12,7,9,5,1,0.7054745
Sylhet,24.8949,91.8687,32.7,68,0.0,27,4.3,132,837.0,13,7,9,5,1,0.6841225000000001
Sylhet,24.8949,91.8687,33.0,68,0.0,30,3.3,193,805.0,14,7,9,5,1,0.542827
Sylhet,24.8949,91.8687,33.1,67,0.0,8,3.8,221,653.0,15,7,9,5,1,0.3837325
Sylhet,24.8949,91.8687,32.9,67,0.0,9,4.1,225,472.0,16,7,9,5,1,0.210477
Sylhet,24.8949,91.8687,32.6,69,0.0,7,2.6,254,262.0,17,7,9,5,1,0.051552499999999994
Sylhet,24.8949,91.8687,32.0,69,0.0,12,2.3,231,68.0,18,7,9,5,1,0.0
Sylhet,24.8949,91.8687,29.5,84,0.0,4,5.9,218,0.0,19,7,9,5,0,0.0
Sylhet,24.8949,91.8687,29.4,82,0.0,3,6.4,218,0.0,20,7,9,5,0,0.0
Sylhet,24.8949,91.8687,29.0,82,0.0,19,7.1,229,0.0,21,7,9,5,0,0.0
Sylhet,24.8949,91.8687,28.5,85,0.0,35,4.7,247,0.0,22,7,9,5,0,0.0
Sylhet,24.8949,91.8687,28.1,86,0.0,85,11.9,151,0.0,23,7,9,5,0,0.0
Sylhet,24.8949,91.8687,26.8,90,0.5,96,9.7,153,0.0,0,8,9,6,0,0.0
Sylhet,24.8949,91.8687,26.6,95,2.3,98,8.3,56,0.0,1,8,9,6,0,0.0
Sylhet,24.8949,91.8687,26.7,95,0.3,99,0.7,180,0.0,2,8,9,6,0,0.0
Sylhet,24.8949,91.8687,26.5,95,0.1,100,4.7,148,0.0,3,8,9,6,0,0.0
Sylhet,24.8949,91.8687,26.6,94,0.0,100,2.3,141,0.0,4,8,9,6,0,0.0
Sylhet,24.8949,91.8687,26.5,94,0.0,100,4.2,149,0.0,5,8,9,6,0,0.0018700000000000001
Sylhet,24.8949,91.8687,26.5,94,0.0,100,4.9,126,2.0,6,8,9,6,1,0.071587
Sylhet,24.8949,91.8687,26.6,89,0.0,8,5.8,94,116.0,7,8,9,6,1,0.24233500000000002
Sylhet,24.8949,91.8687,28.1,83,0.0,16,8.8,102,298.0,8,8,9,6,1,0.3844975
Sylhet,24.8949,91.8687,29.1,77,0.0,100,8.3,92,410.0,9,8,9,6,1,0.5109349999999999
Sylhet,24.8949,91.8687,30.1,76,0.0,98,5.8,83,467.0,10,8,9,6,1,0.6257275
Sylhet,24.8949,91.8687,31.1,72,0.0,99,5.0,90,598.0,11,8,9,6,1,0.7019979999999999
Sylhet,24.8949,91.8687,31.8,70,0.0,100,4.2,110,586.0,12,8,9,6,1,0.724285
Sylhet,24.8949,91.8687,32.3,69,0.0,100,1.3,124,618.0,13,8,9,6,1,0.649145
Sylhet,24.8949,91.8687,32.7,67,0.0,92,0.4,270,576.0,14,8,9,6,1,0.5548120000000001
Sylhet,24.8949,91.8687,32.7,66,0.0,30,1.8,259,441.0,15,8,9,6,1,0.39213049999999994
Sylhet,24.8949,91.8687,33.0,64,0.0,86,2.5,278,429.0,16,8,9,6,1,0.215152
Sylhet,24.8949,91.8687,32.4,68,0.0,16,3.5,246,191.0,17,8,9,6,1,0.0490195
Sylhet,24.8949,91.8687,30.6,82,0.0,5,5.5,238,59.0,18,8,9,6,1,0.0
Sylhet,24.8949,91.8687,29.1,86,0.0,3,4.8,167,0.0,19,8,9,6,0,0.0
Sylhet,24.8949,91.8687,28.6,87,0.0,61,3.4,148,0.0,20,8,9,6,0,0.0
Sylhet,24.8949,91.8687,28.3,85,0.0,7,3.9,146,0.0,21,8,9,6,0,0.0
Sylhet,24.8949,91.8687,28.0,87,0.0,3,5.1,135,0.0,22,8,9,6,0,0.0
Sylhet,24.8949,91.8687,29.3,76,0.0,10,0.8,63,0.0,23,8,9,6,0,0.0
Sylhet,24.8949,91.8687,27.9,88,0.0,27,3.3,13,0.0,0,9,9,0,0,0.0
Sylhet,24.8949,91.8687,27.4,90,2.6,78,9.4,108,0.0,1,9,9,0,0,0.0
Sylhet,24.8949,91.8687,26.4,93,4.7,100,5.2,205,0.0,2,9,9,0,0,0.0
Sylhet,24.8949,91.8687,26.5,90,0.1,100,1.1,198,0.0,3,9,9,0,0,0.0
Sylhet,24.8949,91.8687,26.4,90,0.0,96,0.8,243,0.0,4,9,9,0,0,0.0
Sylhet,24.8949,91.8687,25.8,96,0.0,54,2.8,40,0.0,5,9,9,0,0,0.0019124999999999997
Sylhet,24.8949,91.8687,26.0,95,0.0,25,2.9,90,5.0,6,9,9,0,1,0.060774999999999996
Sylhet,24.8949,91.8687,26.7,90,0.0,52,9.5,81,108.0,7,9,9,0,1,0.18708499999999997
Sylhet,24.8949,91.8687,27.9,86,0.0,39,8.0,98,268.0,8,9,9,0,1,0.28561699999999995
Sylhet,24.8949,91.8687,29.3,81,0.1,63,8.7,107,459.0,9,9,9,0,1,0.391748
Sylhet,24.8949,91.8687,30.3,76,0.1,20,5.0,111,511.0,10,9,9,0,1,0.5400305000000001
Sylhet,24.8949,91.8687,31.5,71,0.1,32,4.6,141,692.0,11,9,9,0,1,0.63971
Sylhet,24.8949,91.8687,32.2,70,0.1,11,6.5,174,791.0,12,9,9,0,1,0.672452
Sylhet,24.8949,91.8687,32.7,69,0.0,7,6.2,201,804.0,13,9,9,0,1,0.6111075
Sylhet,24.8949,91.8687,33.1,69,0.0,7,7.8,214,750.0,14,9,9,0,1,0.5044325000000001
Sylhet,24.8949,91.8687,32.5,70,0.8,61,7.2,233,632.0,15,9,9,0,1,0.353277
Sylhet,24.8949,91.8687,31.6,75,0.2,89,1.1,288,389.0,16,9,9,0,1,0.1864475
Sylhet,24.8949,91.8687,29.2,83,2.8,89,8.1,77,164.0,17,9,9,0,1,0.045899999999999996
Sylhet,24.8949,91.8687,27.9,90,3.1,92,5.8,83,46.0,18,9,9,0,1,0.0
Sylhet,24.8949,91.8687,29.4,85,0.2,100,12.2,182,0.0,19,9,9,0,0,0.0
Sylhet,24.8949,91.8687,28.1,89,0.1,100,8.5,192,0.0,20,9,9,0,0,0.0
Sylhet,24.8949,91.8687,26.5,96,8.8,100,6.5,93,0.0,21,9,9,0,0,0.0
Sylhet,24.8949,91.8687,26.7,96,1.8,100,5.7,305,0.0,22,9,9,0,0,0.0
Sylhet,24.8949,91.8687,26.4,97,0.8,100,3.9,22,0.0,23,9,9,0,0,0.0
Sylhet,24.8949,91.8687,25.9,97,6.3,100,5.1,82,0.0,0,10,9,1,0,0.0
Sylhet,24.8949,91.8687,25.7,96,1.6,100,6.6,41,0.0,1,10,9,1,0,0.0
Sylhet,24.8949,91.8687,25.3,97,4.1,100,7.6,59,0.0,2,10,9,1,0,0.0
Sylhet,24.8949,91.8687,25.1,97,1.6,100,9.5,53,0.0,3,10,9,1,0,0.0
Sylhet,24.8949,91.8687,25.2,96,0.3,100,6.1,90,0.0,4,10,9,1,0,0.0
Sylhet,24.8949,91.8687,25.3,96,0.1,100,6.1,93,0.0,5,10,9,1,0,0.0018019999999999998
Sylhet,24.8949,91.8687,25.4,96,0.1,100,4.4,125,3.0,6,10,9,1,1,0.060027
Sylhet,24.8949,91.8687,25.5,93,0.0,100,4.5,76,63.0,7,10,9,1,1,0.18170450000000002
Sylhet,24.8949,91.8687,26.0,90,0.8,100,5.6,130,91.0,8,10,9,1,1,0.32274499999999995
Sylhet,24.8949,91.8687,26.6,87,0.3,100,6.4,38,152.0,9,10,9,1,1,0.4359225
Sylhet,24.8949,91.8687,27.9,82,0.0,100,7.5,55,373.0,10,10,9,1,1,0.559487
Sylhet,24.8949,91.8687,29.1,79,0.1,100,5.6,130,453.0,11,10,9,1,1,0.5978049999999999
Sylhet,24.8949,91.8687,29.6,77,0.3,100,6.2,144,463.0,12,10,9,1,1,0.6332924999999999
Sylhet,24.8949,91.8687,30.0,76,0.0,100,4.6,141,433.0,13,10,9,1,1,0.5861004999999999
Sylhet,24.8949,91.8687,31.4,71,0.0,91,4.0,185,670.0,14,10,9,1,1,0.507127
Sylhet,24.8949,91.8687,31.8,69,0.0,97,1.5,256,598.0,15,10,9,1,1,0.34490449999999995
Sylhet,24.8949,91.8687,31.7,69,0.0,96,2.5,225,384.0,16,10,9,1,1,0.193953
Sylhet,24.8949,91.8687,31.4,71,0.0,100,3.4,212,244.0,17,10,9,1,1,0.038377499999999995
Sylhet,24.8949,91.8687,29.7,86,0.0,100,4.3,185,51.0,18,10,9,1,1,0.0
Sylhet,24.8949,91.8687,29.0,81,0.0,99,4.0,80,0.0,19,10,9,1,0,0.0
Sylhet,24.8949,91.8687,28.4,85,0.0,100,6.1,90,0.0,20,10,9,1,0,0.0
Sylhet,24.8949,91.8687,28.0,88,0.0,100,4.2,110,0.0,21,10,9,1,0,0.0
Sylhet,24.8949,91.8687,28.1,87,0.0,100,6.7,144,0.0,22,10,9,1,0,0.0
Sylhet,24.8949,91.8687,27.8,88,0.0,100,4.7,176,0.0,23,10,9,1,0,0.0
Sylhet,24.8949,91.8687,27.4,88,0.0,100,5.0,201,0.0,0,11,9,2,0,0.0
Sylhet,24.8949,91.8687,27.0,90,0.1,100,6.4,196,0.0,1,11,9,2,0,0.0
Sylhet,24.8949,91.8687,26.7,94,0.4,100,2.0,135,0.0,2,11,9,2,0,0.0
Sylhet,24.8949,91.8687,26.7,95,0.1,100,1.3,326,0.0,3,11,9,2,0,0.0
Sylhet,24.8949,91.8687,26.6,92,0.0,100,1.9,158,0.0,4,11,9,2,0,0.0
Sylhet,24.8949,91.8687,25.8,95,4.5,100,2.8,140,0.0,5,11,9,2,0,0.002227
Sylhet,24.8949,91.8687,25.6,94,2.2,99,1.4,270,2.0,6,11,9,2,1,0.07752
Sylhet,24.8949,91.8687,27.5,89,0.1,100,6.8,115,96.0,7,11,9,2,1,0.2257175
Sylhet,24.8949,91.8687,27.7,89,0.1,100,6.5,93,117.0,8,11,9,2,1,0.3767455
Sylhet,24.8949,91.8687,28.9,83,0.1,100,6.5,87,384.0,9,11,9,2,1,0.5234555
Sylhet,24.8949,91.8687,30.3,77,0.1,99,5.5,113,611.0,10,11,9,2,1,0.64005
Sylhet,24.8949,91.8687,31.3,73,0.1,83,6.2,126,650.0,11,11,9,2,1,0.683825
Sylhet,24.8949,91.8687,31.9,73,0.1,75,5.2,192,792.0,12,11,9,2,1,0.6672245
Sylhet,24.8949,91.8687,32.2,72,0.2,98,3.7,281,754.0,13,11,9,2,1,0.5979325
Sylhet,24.8949,91.8687,30.9,78,6.6,99,5.9,11,707.0,14,11,9,2,1,0.482562
Sylhet,24.8949,91.8687,30.2,80,1.1,100,3.4,72,293.0,15,11,9,2,1,0.34136
Sylhet,24.8949,91.8687,30.2,82,0.0,100,3.1,339,217.0,16,11,9,2,1,0.1781175
Sylhet,24.8949,91.8687,30.3,81,0.0,100,1.5,166,160.0,17,11,9,2,1,0.0360995
Sylhet,24.8949,91.8687,29.3,90,0.0,100,3.0,166,45.0,18,11,9,2,1,0.0
Sylhet,24.8949,91.8687,28.9,85,0.0,100,5.1,309,0.0,19,11,9,2,0,0.0
Sylhet,24.8949,91.8687,28.4,90,0.0,100,5.8,338,0.0,20,11,9,2,0,0.0
Sylhet,24.8949,91.8687,28.3,89,0.0,100,5.6,285,0.0,21,11,9,2,0,0.0
Sylhet,24.8949,91.8687,27.9,89,0.0,100,4.3,270,0.0,22,11,9,2,0,0.0
Sylhet,24.8949,91.8687,27.6,90,0.0,100,4.4,305,0.0,23,11,9,2,0,0.0
Sylhet,24.8949,91.8687,27.9,88,0.0,100,3.7,349,0.0,0,12,9,3,0,0.0
Sylhet,24.8949,91.8687,27.1,93,0.0,100,3.3,186,0.0,1,12,9,3,0,0.0
Sylhet,24.8949,91.8687,26.8,95,0.0,98,4.5,209,0.0,2,12,9,3,0,0.0
Sylhet,24.8949,91.8687,26.6,96,0.0,100,4.6,219,0.0,3,12,9,3,0,0.0
Sylhet,24.8949,91.8687,26.2,97,0.0,100,3.7,349,0.0,4,12,9,3,0,0.0
Sylhet,24.8949,91.8687,26.1,98,0.0,100,2.3,108,0.0,5,12,9,3,0,0.0
Sylhet,24.8949,91.8687,26.3,98,0.0,100,3.9,124,4.0,6,12,9,3,1,0.0858075
Sylhet,24.8949,91.8687,27.8,92,0.0,100,5.6,117,111.0,7,12,9,3,1,0.24611750000000002
Sylhet,24.8949,91.8687,29.0,87,0.0,84,4.2,70,276.0,8,12,9,3,1,0.389402
Sylhet,24.8949,91.8687,30.1,83,0.0,77,3.2,27,435.0,9,12,9,3,1,0.5474
Sylhet,24.8949,91.8687,31.6,76,0.0,100,2.5,352,691.0,10,12,9,3,1,0.6661619999999999
Sylhet,24.8949,91.8687,32.7,72,0.0,86,5.8,353,803.0,11,12,9,3,1,0.736848
Sylhet,24.8949,91.8687,33.5,67,0.0,96,4.4,55,865.0,12,12,9,3,1,0.7001875
Sylhet,24.8949,91.8687,34.6,61,0.0,100,9.7,92,853.0,13,12,9,3,1,0.6647255
Sylhet,24.8949,91.8687,34.4,60,0.0,92,13.0,85,766.0,14,12,9,3,1,0.5065149999999999
Sylhet,24.8949,91.8687,34.2,62,0.0,67,12.0,74,632.0,15,12,9,3,1,0.36873
Sylhet,24.8949,91.8687,33.6,65,0.0,57,9.7,90,423.0,16,12,9,3,1,0.189805
Sylhet,24.8949,91.8687,32.6,71,0.0,96,5.2,106,241.0,17,12,9,3,1,0.040035
Sylhet,24.8949,91.8687,31.2,68,0.0,96,8.0,80,52.0,18,12,9,3,1,0.0
