zone,latitude,longitude,timestamp,wind_speed_100m_kmh,wind_direction_100m_degree,temperature_c,pressure_msl_hpa
Barishal,22.701,90.3535,2024-01-19T12:00,12.8,11,22.4,1016.4
Barishal,22.701,90.3535,2024-01-19T13:00,12.6,2,23.1,1015.1
Barishal,22.701,90.3535,2024-01-19T14:00,12.4,352,23.5,1014.4
Barishal,22.701,90.3535,2024-01-19T15:00,13.0,346,23.4,1013.7
Barishal,22.701,90.3535,2024-01-19T16:00,13.7,346,23.0,1013.6
Barishal,22.701,90.3535,2024-01-19T17:00,15.2,356,21.6,1013.8
Barishal,22.701,90.3535,2024-01-19T18:00,16.2,357,19.0,1014.4
Barishal,22.701,90.3535,2024-01-19T19:00,18.9,346,18.8,1015.3
Barishal,22.701,90.3535,2024-01-19T20:00,19.1,349,18.1,1015.8
Barishal,22.701,90.3535,2024-01-19T21:00,19.5,348,17.5,1016.2
Barishal,22.701,90.3535,2024-01-19T22:00,20.5,350,17.1,1016.4
Barishal,22.701,90.3535,2024-01-19T23:00,22.2,352,16.8,1016.3
Barishal,22.701,90.3535,2024-01-20T00:00,23.2,348,16.5,1016.1
Barishal,22.701,90.3535,2024-01-20T01:00,22.9,353,16.1,1015.9
Barishal,22.701,90.3535,2024-01-20T02:00,22.8,355,15.7,1015.4
Barishal,22.701,90.3535,2024-01-20T03:00,23.4,358,15.5,1014.9
Barishal,22.701,90.3535,2024-01-20T04:00,22.7,360,15.2,1014.6
Barishal,22.701,90.3535,2024-01-20T05:00,19.5,358,14.7,1014.9
Barishal,22.701,90.3535,2024-01-20T06:00,17.4,353,14.1,1015.7
Barishal,22.701,90.3535,2024-01-20T07:00,16.8,351,14.3,1016.9
Barishal,22.701,90.3535,2024-01-20T08:00,17.7,348,15.8,1017.8
Barishal,22.701,90.3535,2024-01-20T09:00,13.3,347,17.3,1018.7
Barishal,22.701,90.3535,2024-01-20T10:00,12.6,355,19.1,1018.7
Barishal,22.701,90.3535,2024-01-20T11:00,13.3,360,20.8,1017.8
Barishal,22.701,90.3535,2024-01-20T12:00,11.9,357,22.0,1016.6
Barishal,22.701,90.3535,2024-01-20T13:00,10.0,345,22.8,1015.6
Barishal,22.701,90.3535,2024-01-20T14:00,8.9,333,23.1,1014.6
Barishal,22.701,90.3535,2024-01-20T15:00,8.0,324,23.1,1014.1
Barishal,22.701,90.3535,2024-01-20T16:00,6.4,313,22.8,1014.0
Barishal,22.701,90.3535,2024-01-20T17:00,6.8,302,21.0,1014.1
Barishal,22.701,90.3535,2024-01-20T18:00,6.8,295,19.7,1014.2
Barishal,22.701,90.3535,2024-01-20T19:00,9.4,320,17.0,1015.0
Barishal,22.701,90.3535,2024-01-20T20:00,11.2,318,16.1,1015.8
Barishal,22.701,90.3535,2024-01-20T21:00,12.0,316,15.4,1015.9
Barishal,22.701,90.3535,2024-01-20T22:00,14.2,330,15.0,1016.1
Barishal,22.701,90.3535,2024-01-20T23:00,15.7,328,14.8,1016.3
Barishal,22.701,90.3535,2024-01-21T00:00,16.6,326,14.8,1016.2
Barishal,22.701,90.3535,2024-01-21T01:00,17.2,340,14.4,1015.7
Barishal,22.701,90.3535,2024-01-21T02:00,18.6,345,14.5,1015.3
Barishal,22.701,90.3535,2024-01-21T03:00,19.1,349,14.4,1014.9
Barishal,22.701,90.3535,2024-01-21T04:00,17.3,356,13.9,1014.8
Barishal,22.701,90.3535,2024-01-21T05:00,15.2,14,13.0,1014.8
Barishal,22.701,90.3535,2024-01-21T06:00,12.7,25,12.9,1015.4
Barishal,22.701,90.3535,2024-01-21T07:00,11.6,30,13.9,1016.3
Barishal,22.701,90.3535,2024-01-21T08:00,10.7,48,16.3,1016.8
Barishal,22.701,90.3535,2024-01-21T09:00,7.2,63,18.2,1017.3
Barishal,22.701,90.3535,2024-01-21T10:00,4.1,52,19.9,1017.6
Barishal,22.701,90.3535,2024-01-21T11:00,5.4,8,21.2,1017.0
Barishal,22.701,90.3535,2024-01-21T12:00,7.0,348,21.9,1016.1
Barishal,22.701,90.3535,2024-01-21T13:00,7.6,335,22.5,1015.3
Barishal,22.701,90.3535,2024-01-21T14:00,7.9,317,22.5,1014.5
Barishal,22.701,90.3535,2024-01-21T15:00,6.6,319,22.2,1014.1
Barishal,22.701,90.3535,2024-01-21T16:00,6.9,313,22.4,1014.0
Barishal,22.701,90.3535,2024-01-21T17:00,7.4,317,21.3,1014.3
Barishal,22.701,90.3535,2024-01-21T18:00,7.4,317,19.7,1014.9
Barishal,22.701,90.3535,2024-01-21T19:00,5.3,298,18.7,1015.6
Barishal,22.701,90.3535,2024-01-21T20:00,8.3,270,17.6,1016.5
Barishal,22.701,90.3535,2024-01-21T21:00,11.5,290,18.0,1016.9
Barishal,22.701,90.3535,2024-01-21T22:00,14.8,315,17.1,1017.5
Barishal,22.701,90.3535,2024-01-21T23:00,16.3,346,16.2,1017.3
Barishal,22.701,90.3535,2024-01-22T00:00,14.9,352,15.2,1017.3
Barishal,22.701,90.3535,2024-01-22T01:00,17.7,358,15.1,1017.3
Barishal,22.701,90.3535,2024-01-22T02:00,18.1,7,14.8,1016.8
Barishal,22.701,90.3535,2024-01-22T03:00,18.8,12,14.6,1016.2
Barishal,22.701,90.3535,2024-01-22T04:00,19.1,12,14.4,1016.2
Barishal,22.701,90.3535,2024-01-22T05:00,16.8,10,13.9,1016.6
Barishal,22.701,90.3535,2024-01-22T06:00,16.0,9,13.5,1017.3
Barishal,22.701,90.3535,2024-01-22T07:00,16.2,4,13.0,1018.7
Barishal,22.701,90.3535,2024-01-22T08:00,13.8,6,14.1,1019.6
Barishal,22.701,90.3535,2024-01-22T09:00,12.6,3,15.5,1020.3
Barishal,22.701,90.3535,2024-01-22T10:00,12.6,360,17.2,1020.6
Barishal,22.701,90.3535,2024-01-22T11:00,11.7,351,19.0,1019.7
Barishal,22.701,90.3535,2024-01-22T12:00,12.0,339,20.4,1018.4
Barishal,22.701,90.3535,2024-01-22T13:00,11.4,332,21.1,1017.0
Barishal,22.701,90.3535,2024-01-22T14:00,11.3,323,21.5,1016.2
Barishal,22.701,90.3535,2024-01-22T15:00,11.2,315,21.5,1015.9
Barishal,22.701,90.3535,2024-01-22T16:00,13.2,313,21.0,1015.7
Barishal,22.701,90.3535,2024-01-22T17:00,15.0,314,19.1,1015.9
Barishal,22.701,90.3535,2024-01-22T18:00,15.8,319,16.1,1016.1
Barishal,22.701,90.3535,2024-01-22T19:00,14.7,335,14.8,1017.4
Barishal,22.701,90.3535,2024-01-22T20:00,15.7,349,14.3,1018.3
Barishal,22.701,90.3535,2024-01-22T21:00,15.0,350,13.6,1018.7
Barishal,22.701,90.3535,2024-01-22T22:00,16.0,352,13.4,1018.8
Barishal,22.701,90.3535,2024-01-22T23:00,18.0,357,13.3,1018.3
Barishal,22.701,90.3535,2024-01-23T00:00,18.8,356,13.0,1018.0
Barishal,22.701,90.3535,2024-01-23T01:00,16.8,350,12.2,1017.8
Barishal,22.701,90.3535,2024-01-23T02:00,16.9,349,11.9,1017.6
Barishal,22.701,90.3535,2024-01-23T03:00,18.0,348,12.1,1017.1
Barishal,22.701,90.3535,2024-01-23T04:00,18.8,353,12.0,1016.8
Barishal,22.701,90.3535,2024-01-23T05:00,17.6,359,11.7,1016.6
Barishal,22.701,90.3535,2024-01-23T06:00,15.8,359,11.0,1016.9
Barishal,22.701,90.3535,2024-01-23T07:00,14.0,1,11.7,1017.9
Barishal,22.701,90.3535,2024-01-23T08:00,10.1,358,13.6,1019.0
Barishal,22.701,90.3535,2024-01-23T09:00,9.0,355,15.1,1019.3
Barishal,22.701,90.3535,2024-01-23T10:00,10.4,2,17.0,1019.2
Barishal,22.701,90.3535,2024-01-23T11:00,9.0,2,18.2,1018.6
Barishal,22.701,90.3535,2024-01-23T12:00,7.9,357,19.3,1017.3
Barishal,22.701,90.3535,2024-01-23T13:00,6.2,353,20.2,1015.8
Barishal,22.701,90.3535,2024-01-23T14:00,5.4,4,20.8,1014.5
Barishal,22.701,90.3535,2024-01-23T15:00,4.7,337,21.0,1014.0
Barishal,22.701,90.3535,2024-01-23T16:00,5.5,302,20.8,1014.2
Barishal,22.701,90.3535,2024-01-23T17:00,6.3,283,19.3,1014.4
Barishal,22.701,90.3535,2024-01-23T18:00,7.2,273,17.5,1014.7
Barishal,22.701,90.3535,2024-01-23T19:00,6.0,253,18.0,1015.6
Barishal,22.701,90.3535,2024-01-23T20:00,7.7,259,17.8,1016.5
Barishal,22.701,90.3535,2024-01-23T21:00,5.8,274,17.6,1016.4
Barishal,22.701,90.3535,2024-01-23T22:00,6.3,294,17.0,1016.8
Barishal,22.701,90.3535,2024-01-23T23:00,6.1,298,16.1,1016.9
Barishal,22.701,90.3535,2024-01-24T00:00,5.2,326,16.1,1016.6
Barishal,22.701,90.3535,2024-01-24T01:00,8.7,7,14.9,1016.2
Barishal,22.701,90.3535,2024-01-24T02:00,12.1,17,13.4,1015.9
Barishal,22.701,90.3535,2024-01-24T03:00,14.0,29,15.9,1016.0
Barishal,22.701,90.3535,2024-01-24T04:00,17.1,35,14.3,1015.7
Barishal,22.701,90.3535,2024-01-24T05:00,18.2,51,15.1,1015.8
Barishal,22.701,90.3535,2024-01-24T06:00,16.2,58,15.9,1016.6
Barishal,22.701,90.3535,2024-01-24T07:00,15.9,62,16.1,1017.5
Barishal,22.701,90.3535,2024-01-24T08:00,13.9,65,16.8,1018.7
Barishal,22.701,90.3535,2024-01-24T09:00,13.9,53,17.5,1018.8
Barishal,22.701,90.3535,2024-01-24T10:00,11.5,58,19.2,1018.9
Barishal,22.701,90.3535,2024-01-24T11:00,7.1,60,20.4,1018.7
Barishal,22.701,90.3535,2024-01-24T12:00,6.8,58,21.6,1017.4
Barishal,22.701,90.3535,2024-01-24T13:00,5.2,16,21.7,1016.1
Barishal,22.701,90.3535,2024-01-24T14:00,2.2,360,20.9,1015.1
Barishal,22.701,90.3535,2024-01-24T15:00,1.9,248,20.1,1014.9
Barishal,22.701,90.3535,2024-01-24T16:00,4.5,241,19.2,1015.1
Barishal,22.701,90.3535,2024-01-24T17:00,8.2,247,18.6,1015.7
Barishal,22.701,90.3535,2024-01-24T18:00,5.7,145,17.9,1015.8
Barishal,22.701,90.3535,2024-01-24T19:00,7.1,255,17.4,1017.4
Barishal,22.701,90.3535,2024-01-24T20:00,1.1,270,17.3,1017.5
Barishal,22.701,90.3535,2024-01-24T21:00,8.1,238,17.1,1018.5
Barishal,22.701,90.3535,2024-01-24T22:00,3.6,217,16.8,1018.3
Barishal,22.701,90.3535,2024-01-24T23:00,4.1,232,16.2,1018.3
Barishal,22.701,90.3535,2024-01-25T00:00,2.9,210,16.2,1018.0
Barishal,22.701,90.3535,2024-01-25T01:00,3.1,159,16.1,1017.5
Barishal,22.701,90.3535,2024-01-25T02:00,1.0,315,15.8,1017.5
Barishal,22.701,90.3535,2024-01-25T03:00,3.0,14,15.9,1017.3
Barishal,22.701,90.3535,2024-01-25T04:00,8.4,31,15.2,1017.0
Barishal,22.701,90.3535,2024-01-25T05:00,11.0,19,15.4,1017.2
Barishal,22.701,90.3535,2024-01-25T06:00,8.6,22,14.9,1017.9
Barishal,22.701,90.3535,2024-01-25T07:00,13.4,31,16.0,1019.0
Barishal,22.701,90.3535,2024-01-25T08:00,11.0,23,16.8,1020.0
Barishal,22.701,90.3535,2024-01-25T09:00,11.9,35,17.7,1020.4
Barishal,22.701,90.3535,2024-01-25T10:00,8.0,36,19.1,1020.6
Barishal,22.701,90.3535,2024-01-25T11:00,8.2,41,20.3,1020.2
Barishal,22.701,90.3535,2024-01-25T12:00,9.2,42,21.3,1019.3
Barishal,22.701,90.3535,2024-01-25T13:00,8.4,25,21.8,1018.3
Barishal,22.701,90.3535,2024-01-25T14:00,8.7,17,22.4,1017.2
Barishal,22.701,90.3535,2024-01-25T15:00,5.5,32,22.6,1016.5
Barishal,22.701,90.3535,2024-01-25T16:00,2.3,72,22.6,1016.5
Barishal,22.701,90.3535,2024-01-25T17:00,1.8,180,21.4,1016.9
Barishal,22.701,90.3535,2024-01-25T18:00,4.2,239,20.2,1017.2
Barishal,22.701,90.3535,2024-01-25T19:00,11.0,302,18.0,1018.3
Barishal,22.701,90.3535,2024-01-25T20:00,14.5,337,17.3,1018.8
Barishal,22.701,90.3535,2024-01-25T21:00,18.0,3,17.1,1019.4
Barishal,22.701,90.3535,2024-01-25T22:00,17.6,359,16.4,1019.9
Barishal,22.701,90.3535,2024-01-25T23:00,16.2,3,15.7,1019.5
Barishal,22.701,90.3535,2024-01-26T00:00,15.5,5,15.2,1019.1
Barishal,22.701,90.3535,2024-01-26T01:00,16.0,8,15.1,1018.8
Barishal,22.701,90.3535,2024-01-26T02:00,18.9,9,15.5,1018.5
Barishal,22.701,90.3535,2024-01-26T03:00,20.2,4,15.3,1018.5
Barishal,22.701,90.3535,2024-01-26T04:00,20.7,7,14.9,1018.3
Barishal,22.701,90.3535,2024-01-26T05:00,20.2,11,14.5,1018.6
Barishal,22.701,90.3535,2024-01-26T06:00,18.9,18,14.3,1019.1
Barishal,22.701,90.3535,2024-01-26T07:00,18.8,5,14.4,1019.9
Barishal,22.701,90.3535,2024-01-26T08:00,18.4,2,15.8,1020.7
Barishal,22.701,90.3535,2024-01-26T09:00,13.7,355,17.6,1021.3
Barishal,22.701,90.3535,2024-01-26T10:00,13.5,351,19.5,1021.6
Barishal,22.701,90.3535,2024-01-26T11:00,14.3,348,21.1,1021.1
Barishal,22.701,90.3535,2024-01-26T12:00,14.7,343,22.2,1020.0
Barishal,22.701,90.3535,2024-01-26T13:00,14.7,335,22.8,1018.6
Barishal,22.701,90.3535,2024-01-26T14:00,14.0,325,23.2,1017.5
Barishal,22.701,90.3535,2024-01-26T15:00,15.1,322,22.9,1016.7
Barishal,22.701,90.3535,2024-01-26T16:00,15.3,317,22.3,1016.4
Barishal,22.701,90.3535,2024-01-26T17:00,16.2,307,20.9,1016.7
Barishal,22.701,90.3535,2024-01-26T18:00,19.3,307,18.6,1017.2
Barishal,22.701,90.3535,2024-01-26T19:00,23.9,315,18.1,1018.1
Barishal,22.701,90.3535,2024-01-26T20:00,24.1,322,17.2,1018.9
Barishal,22.701,90.3535,2024-01-26T21:00,22.7,324,16.2,1019.4
Barishal,22.701,90.3535,2024-01-26T22:00,22.4,327,15.3,1019.7
Barishal,22.701,90.3535,2024-01-26T23:00,21.5,329,14.8,1019.9
Barishal,22.701,90.3535,2024-01-27T00:00,20.9,331,14.2,1019.8
Barishal,22.701,90.3535,2024-01-27T01:00,20.5,332,13.7,1019.5
Barishal,22.701,90.3535,2024-01-27T02:00,20.3,335,13.2,1019.1
Barishal,22.701,90.3535,2024-01-27T03:00,19.4,338,12.8,1018.7
Barishal,22.701,90.3535,2024-01-27T04:00,17.0,343,12.1,1018.3
Barishal,22.701,90.3535,2024-01-27T05:00,13.7,346,11.6,1018.4
Barishal,22.701,90.3535,2024-01-27T06:00,14.5,341,11.8,1019.0
Barishal,22.701,90.3535,2024-01-27T07:00,18.1,337,12.8,1019.8
Barishal,22.701,90.3535,2024-01-27T08:00,16.3,335,14.3,1020.7
Barishal,22.701,90.3535,2024-01-27T09:00,12.9,330,16.4,1021.4
Barishal,22.701,90.3535,2024-01-27T10:00,9.9,327,18.6,1021.5
Barishal,22.701,90.3535,2024-01-27T11:00,13.0,332,20.1,1020.8
Barishal,22.701,90.3535,2024-01-27T12:00,13.4,336,21.0,1019.6
Barishal,22.701,90.3535,2024-01-27T13:00,14.7,335,21.5,1018.5
Barishal,22.701,90.3535,2024-01-27T14:00,14.5,337,22.0,1017.3
Barishal,22.701,90.3535,2024-01-27T15:00,15.1,335,22.1,1016.6
Barishal,22.701,90.3535,2024-01-27T16:00,14.7,335,21.6,1016.2
Barishal,22.701,90.3535,2024-01-27T17:00,13.0,336,19.6,1016.4
Barishal,22.701,90.3535,2024-01-27T18:00,12.9,337,16.2,1016.8
Barishal,22.701,90.3535,2024-01-27T19:00,14.4,360,15.2,1018.0
Barishal,22.701,90.3535,2024-01-27T20:00,15.2,5,14.4,1018.4
Barishal,22.701,90.3535,2024-01-27T21:00,15.8,1,13.7,1018.9
Barishal,22.701,90.3535,2024-01-27T22:00,17.7,355,13.5,1019.1
Barishal,22.701,90.3535,2024-01-27T23:00,18.8,355,13.4,1019.3
Barishal,22.701,90.3535,2024-01-28T00:00,18.5,353,13.1,1019.3
Barishal,22.701,90.3535,2024-01-28T01:00,19.4,350,13.0,1019.2
Barishal,22.701,90.3535,2024-01-28T02:00,18.8,355,12.6,1018.5
Barishal,22.701,90.3535,2024-01-28T03:00,19.1,360,12.7,1017.9
Barishal,22.701,90.3535,2024-01-28T04:00,19.5,3,12.6,1017.6
Barishal,22.701,90.3535,2024-01-28T05:00,19.2,5,12.3,1017.7
Barishal,22.701,90.3535,2024-01-28T06:00,17.4,6,11.5,1018.3
Barishal,22.701,90.3535,2024-01-28T07:00,18.4,360,12.3,1019.1
Barishal,22.701,90.3535,2024-01-28T08:00,17.6,1,14.5,1019.9
Barishal,22.701,90.3535,2024-01-28T09:00,16.9,360,16.8,1020.7
Barishal,22.701,90.3535,2024-01-28T10:00,11.6,355,19.1,1021.0
Barishal,22.701,90.3535,2024-01-28T11:00,12.2,358,20.9,1020.4
Barishal,22.701,90.3535,2024-01-28T12:00,12.7,353,22.1,1019.2
Barishal,22.701,90.3535,2024-01-28T13:00,13.6,348,22.8,1018.1
Barishal,22.701,90.3535,2024-01-28T14:00,14.1,347,23.1,1017.1
Barishal,22.701,90.3535,2024-01-28T15:00,13.2,349,23.1,1016.4
Barishal,22.701,90.3535,2024-01-28T16:00,12.1,350,22.5,1016.1
Barishal,22.701,90.3535,2024-01-28T17:00,12.7,353,20.3,1016.4
Barishal,22.701,90.3535,2024-01-28T18:00,16.0,352,16.8,1017.0
Barishal,22.701,90.3535,2024-01-28T19:00,18.4,360,16.6,1018.0
Barishal,22.701,90.3535,2024-01-28T20:00,20.7,352,16.2,1018.9
Barishal,22.701,90.3535,2024-01-28T21:00,22.8,355,16.0,1019.1
Barishal,22.701,90.3535,2024-01-28T22:00,22.3,359,15.4,1019.2
Barishal,22.701,90.3535,2024-01-28T23:00,22.0,359,14.9,1019.0
Barishal,22.701,90.3535,2024-01-29T00:00,22.0,357,14.7,1018.6
Barishal,22.701,90.3535,2024-01-29T01:00,21.0,354,14.1,1018.3
Barishal,22.701,90.3535,2024-01-29T02:00,19.1,358,13.3,1017.7
Barishal,22.701,90.3535,2024-01-29T03:00,15.5,5,12.2,1017.3
Barishal,22.701,90.3535,2024-01-29T04:00,14.3,10,12.3,1017.1
Barishal,22.701,90.3535,2024-01-29T05:00,12.6,13,13.2,1017.1
Barishal,22.701,90.3535,2024-01-29T06:00,12.4,17,12.9,1017.5
Barishal,22.701,90.3535,2024-01-29T07:00,15.4,21,12.0,1018.4
Barishal,22.701,90.3535,2024-01-29T08:00,15.1,25,15.3,1019.1
Barishal,22.701,90.3535,2024-01-29T09:00,14.0,29,17.4,1019.6
Barishal,22.701,90.3535,2024-01-29T10:00,7.7,28,19.7,1019.7
Barishal,22.701,90.3535,2024-01-29T11:00,6.8,18,21.4,1019.3
Barishal,22.701,90.3535,2024-01-29T12:00,5.2,12,22.4,1018.3
Barishal,22.701,90.3535,2024-01-29T13:00,4.7,360,23.1,1017.1
Barishal,22.701,90.3535,2024-01-29T14:00,5.9,349,23.4,1016.1
Barishal,22.701,90.3535,2024-01-29T15:00,6.7,344,23.4,1015.4
Barishal,22.701,90.3535,2024-01-29T16:00,5.5,337,23.0,1014.9
Barishal,22.701,90.3535,2024-01-29T17:00,3.8,319,22.2,1015.1
Barishal,22.701,90.3535,2024-01-29T18:00,3.6,233,21.1,1015.6
Barishal,22.701,90.3535,2024-01-29T19:00,4.6,252,20.4,1016.4
Barishal,22.701,90.3535,2024-01-29T20:00,3.4,238,19.9,1017.0
Barishal,22.701,90.3535,2024-01-29T21:00,1.1,270,19.6,1017.3
Barishal,22.701,90.3535,2024-01-29T22:00,0.8,27,19.2,1017.4
Barishal,22.701,90.3535,2024-01-29T23:00,1.8,53,18.8,1017.3
Barishal,22.701,90.3535,2024-01-30T00:00,1.8,53,18.2,1017.0
Barishal,22.701,90.3535,2024-01-30T01:00,2.7,23,17.5,1016.8
Barishal,22.701,90.3535,2024-01-30T02:00,4.5,29,15.3,1016.5
Barishal,22.701,90.3535,2024-01-30T03:00,6.8,32,14.2,1016.0
Barishal,22.701,90.3535,2024-01-30T04:00,5.4,20,16.0,1015.9
Barishal,22.701,90.3535,2024-01-30T05:00,3.9,22,15.4,1015.9
Barishal,22.701,90.3535,2024-01-30T06:00,3.3,49,15.0,1016.5
Barishal,22.701,90.3535,2024-01-30T07:00,6.8,72,15.0,1017.4
Barishal,22.701,90.3535,2024-01-30T08:00,7.3,81,16.0,1018.3
Barishal,22.701,90.3535,2024-01-30T09:00,7.6,85,18.5,1018.8
Barishal,22.701,90.3535,2024-01-30T10:00,6.2,83,20.8,1018.9
Barishal,22.701,90.3535,2024-01-30T11:00,7.3,81,22.3,1018.2
Barishal,22.701,90.3535,2024-01-30T12:00,7.1,75,23.4,1017.3
Barishal,22.701,90.3535,2024-01-30T13:00,5.4,82,24.0,1016.2
Barishal,22.701,90.3535,2024-01-30T14:00,4.6,108,24.4,1015.2
Barishal,22.701,90.3535,2024-01-30T15:00,4.9,126,24.5,1014.4
Barishal,22.701,90.3535,2024-01-30T16:00,6.6,131,24.1,1014.0
Barishal,22.701,90.3535,2024-01-30T17:00,9.9,123,22.3,1014.2
Barishal,22.701,90.3535,2024-01-30T18:00,10.3,102,19.4,1014.6
Barishal,22.701,90.3535,2024-01-30T19:00,11.4,108,18.5,1015.4
Barishal,22.701,90.3535,2024-01-30T20:00,13.8,137,17.4,1016.1
Barishal,22.701,90.3535,2024-01-30T21:00,15.9,186,17.0,1016.7
Barishal,22.701,90.3535,2024-01-30T22:00,15.3,236,16.4,1017.5
Barishal,22.701,90.3535,2024-01-30T23:00,15.8,249,17.4,1017.1
Barishal,22.701,90.3535,2024-01-31T00:00,15.1,273,16.2,1016.8
Barishal,22.701,90.3535,2024-01-31T01:00,12.6,290,15.4,1016.4
Barishal,22.701,90.3535,2024-01-31T02:00,8.7,315,15.2,1015.9
Barishal,22.701,90.3535,2024-01-31T03:00,8.0,342,15.2,1015.2
Barishal,22.701,90.3535,2024-01-31T04:00,7.2,6,15.0,1014.9
Barishal,22.701,90.3535,2024-01-31T05:00,8.2,29,15.5,1015.1
Barishal,22.701,90.3535,2024-01-31T06:00,16.2,3,16.4,1016.1
Barishal,22.701,90.3535,2024-01-31T07:00,12.6,357,17.1,1016.8
Barishal,22.701,90.3535,2024-01-31T08:00,7.1,30,18.1,1017.8
Barishal,22.701,90.3535,2024-01-31T09:00,7.4,23,19.8,1018.3
Barishal,22.701,90.3535,2024-01-31T10:00,5.2,25,20.3,1018.7
Barishal,22.701,90.3535,2024-01-31T11:00,3.1,54,21.8,1018.4
Barishal,22.701,90.3535,2024-01-31T12:00,3.5,114,23.2,1017.3
Barishal,22.701,90.3535,2024-01-31T13:00,6.8,155,24.1,1016.0
Barishal,22.701,90.3535,2024-01-31T14:00,9.7,176,25.2,1014.6
Barishal,22.701,90.3535,2024-01-31T15:00,12.4,197,25.5,1014.1
Barishal,22.701,90.3535,2024-01-31T16:00,13.7,207,25.1,1013.8
Barishal,22.701,90.3535,2024-01-31T17:00,14.0,209,23.4,1013.9
Barishal,22.701,90.3535,2024-01-31T18:00,13.6,192,20.4,1014.3
Barishal,22.701,90.3535,2024-01-31T19:00,13.0,124,19.9,1015.1
Barishal,22.701,90.3535,2024-01-31T20:00,10.3,144,19.0,1016.1
Barishal,22.701,90.3535,2024-01-31T21:00,7.4,166,19.0,1016.6
Barishal,22.701,90.3535,2024-01-31T22:00,10.9,153,17.7,1016.6
Barishal,22.701,90.3535,2024-01-31T23:00,10.1,180,17.6,1016.5
Barishal,22.701,90.3535,2024-02-01T00:00,8.5,234,17.8,1016.6
Barishal,22.701,90.3535,2024-02-01T01:00,7.4,293,17.4,1016.2
Barishal,22.701,90.3535,2024-02-01T02:00,7.3,279,17.6,1015.9
Barishal,22.701,90.3535,2024-02-01T03:00,8.0,306,17.2,1015.6
Barishal,22.701,90.3535,2024-02-01T04:00,9.4,32,17.5,1015.4
Barishal,22.701,90.3535,2024-02-01T05:00,7.1,49,16.4,1015.7
Barishal,22.701,90.3535,2024-02-01T06:00,10.3,65,16.1,1016.4
Barishal,22.701,90.3535,2024-02-01T07:00,3.3,354,18.3,1017.1
Barishal,22.701,90.3535,2024-02-01T08:00,14.9,8,19.3,1018.1
Barishal,22.701,90.3535,2024-02-01T09:00,5.9,38,21.3,1018.5
Barishal,22.701,90.3535,2024-02-01T10:00,4.9,54,23.1,1018.7
Barishal,22.701,90.3535,2024-02-01T11:00,3.8,73,24.3,1017.9
Barishal,22.701,90.3535,2024-02-01T12:00,1.8,180,25.4,1016.9
Barishal,22.701,90.3535,2024-02-01T13:00,5.1,219,26.0,1015.7
Barishal,22.701,90.3535,2024-02-01T14:00,5.6,230,26.2,1014.4
Barishal,22.701,90.3535,2024-02-01T15:00,7.1,221,25.9,1013.5
Barishal,22.701,90.3535,2024-02-01T16:00,12.9,297,21.9,1014.4
Barishal,22.701,90.3535,2024-02-01T17:00,7.9,330,20.6,1014.9
Barishal,22.701,90.3535,2024-02-01T18:00,14.9,340,20.2,1015.3
Barishal,22.701,90.3535,2024-02-01T19:00,10.4,326,19.4,1016.0
Barishal,22.701,90.3535,2024-02-01T20:00,7.3,349,19.2,1016.4
Barishal,22.701,90.3535,2024-02-01T21:00,5.6,333,19.5,1016.7
Barishal,22.701,90.3535,2024-02-01T22:00,1.0,315,19.3,1016.6
Barishal,22.701,90.3535,2024-02-01T23:00,6.0,197,17.4,1016.4
Barishal,22.701,90.3535,2024-02-02T00:00,8.4,205,17.0,1016.1
Barishal,22.701,90.3535,2024-02-02T01:00,9.4,220,16.4,1015.8
Barishal,22.701,90.3535,2024-02-02T02:00,10.9,224,16.7,1015.4
Barishal,22.701,90.3535,2024-02-02T03:00,7.4,247,17.1,1015.0
Barishal,22.701,90.3535,2024-02-02T04:00,1.9,338,17.3,1014.8
Barishal,22.701,90.3535,2024-02-02T05:00,2.7,67,17.2,1014.6
Barishal,22.701,90.3535,2024-02-02T06:00,3.9,34,17.3,1015.5
Barishal,22.701,90.3535,2024-02-02T07:00,13.8,261,18.7,1016.0
Barishal,22.701,90.3535,2024-02-02T08:00,22.8,231,19.0,1016.5
Barishal,22.701,90.3535,2024-02-02T09:00,21.1,223,20.0,1016.9
Barishal,22.701,90.3535,2024-02-02T10:00,16.8,228,21.2,1017.3
Barishal,22.701,90.3535,2024-02-02T11:00,11.5,229,23.2,1016.9
Barishal,22.701,90.3535,2024-02-02T12:00,16.4,237,24.7,1016.1
Barishal,22.701,90.3535,2024-02-02T13:00,17.2,237,25.1,1015.0
Barishal,22.701,90.3535,2024-02-02T14:00,15.8,229,25.2,1013.7
Barishal,22.701,90.3535,2024-02-02T15:00,14.3,236,25.2,1013.0
Barishal,22.701,90.3535,2024-02-02T16:00,16.0,234,24.7,1012.8
Barishal,22.701,90.3535,2024-02-02T17:00,12.7,241,23.7,1012.9
Barishal,22.701,90.3535,2024-02-02T18:00,15.8,297,21.2,1013.7
Barishal,22.701,90.3535,2024-02-02T19:00,8.0,280,21.2,1014.3
Barishal,22.701,90.3535,2024-02-02T20:00,16.8,228,21.2,1015.1
Barishal,22.701,90.3535,2024-02-02T21:00,15.1,213,19.3,1015.6
Barishal,22.701,90.3535,2024-02-02T22:00,17.7,213,19.2,1016.0
Barishal,22.701,90.3535,2024-02-02T23:00,17.8,212,19.0,1015.9
